,Unnamed: 0,index,name,label,dataset,is_valid
70,5617,7224,barcelona/eosinophil/EO_675600.jpg,eosinophil,barcelona,False
71,481,1073,barcelona/lymphocyte/LY_730801.jpg,lymphocyte,barcelona,False
72,4421,6028,barcelona/eosinophil/EO_487689.jpg,eosinophil,barcelona,False
73,8552,10159,barcelona/segmented_neutrophil/SNE_183003.jpg,neutrophil,barcelona,False
74,2394,4001,barcelona/monocyte/MO_121452.jpg,monocyte,barcelona,False
75,3826,5433,barcelona/basophil/BA_716054.jpg,basophil,barcelona,False
76,4852,6459,barcelona/eosinophil/EO_1007.jpg,eosinophil,barcelona,False
77,3172,4779,barcelona/basophil/BA_474348.jpg,basophil,barcelona,False
78,7675,9282,barcelona/segmented_neutrophil/SNE_390859.jpg,neutrophil,barcelona,False
79,9770,11377,barcelona/erythroblast/ERB_323089.jpg,erythroblast,barcelona,False
80,3515,5122,barcelona/basophil/BA_870464.jpg,basophil,barcelona,False
81,560,1152,barcelona/lymphocyte/LY_417364.jpg,lymphocyte,barcelona,False
82,10707,14813,barcelona/band_neutrophil/BNE_799584.jpg,neutrophil,barcelona,False
83,9246,10853,barcelona/erythroblast/ERB_352362.jpg,erythroblast,barcelona,False
84,774,1366,barcelona/lymphocyte/LY_937401.jpg,lymphocyte,barcelona,False
85,4278,5885,barcelona/eosinophil/EO_428861.jpg,eosinophil,barcelona,False
86,6947,8554,barcelona/eosinophil/EO_835312.jpg,eosinophil,barcelona,False
87,5021,6628,barcelona/eosinophil/EO_925979.jpg,eosinophil,barcelona,False
88,6907,8514,barcelona/eosinophil/EO_122588.jpg,eosinophil,barcelona,False
89,5663,7270,barcelona/eosinophil/EO_431937.jpg,eosinophil,barcelona,False
90,7731,9338,barcelona/segmented_neutrophil/SNE_832031.jpg,neutrophil,barcelona,False
91,5548,7155,barcelona/eosinophil/EO_412268.jpg,eosinophil,barcelona,False
92,11084,15190,barcelona/band_neutrophil/BNE_346149.jpg,neutrophil,barcelona,False
93,5619,7226,barcelona/eosinophil/EO_354514.jpg,eosinophil,barcelona,False
94,748,1340,barcelona/lymphocyte/LY_660722.jpg,lymphocyte,barcelona,False
95,4634,6241,barcelona/eosinophil/EO_757168.jpg,eosinophil,barcelona,False
96,8716,10323,barcelona/erythroblast/ERB_710499.jpg,erythroblast,barcelona,False
97,1728,3335,barcelona/monocyte/MO_189430.jpg,monocyte,barcelona,False
98,1596,3203,barcelona/monocyte/MO_857695.jpg,monocyte,barcelona,False
99,11748,15854,barcelona/band_neutrophil/BNE_399544.jpg,neutrophil,barcelona,False
100,2424,4031,barcelona/monocyte/MO_342486.jpg,monocyte,barcelona,True
101,5150,6757,barcelona/eosinophil/EO_78505.jpg,eosinophil,barcelona,True
102,8255,9862,barcelona/segmented_neutrophil/SNE_701866.jpg,neutrophil,barcelona,True
103,10445,14551,barcelona/band_neutrophil/BNE_949649.jpg,neutrophil,barcelona,True
104,6209,7816,barcelona/eosinophil/EO_945493.jpg,eosinophil,barcelona,True
105,10092,11699,barcelona/erythroblast/ERB_464584.jpg,erythroblast,barcelona,True
106,4574,6181,barcelona/eosinophil/EO_288126.jpg,eosinophil,barcelona,True
107,9200,10807,barcelona/erythroblast/ERB_783284.jpg,erythroblast,barcelona,True
108,3301,4908,barcelona/basophil/BA_378251.jpg,basophil,barcelona,True
109,5866,7473,barcelona/eosinophil/EO_869684.jpg,eosinophil,barcelona,True
110,1522,3129,barcelona/monocyte/MO_553342.jpg,monocyte,barcelona,True
111,3782,5389,barcelona/basophil/BA_434177.jpg,basophil,barcelona,True
112,9888,11495,barcelona/erythroblast/ERB_142439.jpg,erythroblast,barcelona,True
113,6351,7958,barcelona/eosinophil/EO_294174.jpg,eosinophil,barcelona,True
114,9330,10937,barcelona/erythroblast/ERB_187538.jpg,erythroblast,barcelona,True
115,9753,11360,barcelona/erythroblast/ERB_649404.jpg,erythroblast,barcelona,True
116,10897,15003,barcelona/band_neutrophil/BNE_910472.jpg,neutrophil,barcelona,True
117,2217,3824,barcelona/monocyte/MO_372163.jpg,monocyte,barcelona,True
118,293,885,barcelona/lymphocyte/LY_706870.jpg,lymphocyte,barcelona,True
119,2221,3828,barcelona/monocyte/MO_912190.jpg,monocyte,barcelona,True
120,3101,4708,barcelona/basophil/BA_4118.jpg,basophil,barcelona,True
121,216,808,barcelona/lymphocyte/LY_724965.jpg,lymphocyte,barcelona,True
122,2032,3639,barcelona/monocyte/MO_701141.jpg,monocyte,barcelona,True
123,8128,9735,barcelona/segmented_neutrophil/SNE_663700.jpg,neutrophil,barcelona,True
124,8002,9609,barcelona/segmented_neutrophil/SNE_302902.jpg,neutrophil,barcelona,True
125,1573,3180,barcelona/monocyte/MO_629941.jpg,monocyte,barcelona,True
126,3993,5600,barcelona/eosinophil/EO_393434.jpg,eosinophil,barcelona,True
127,7269,8876,barcelona/segmented_neutrophil/SNE_982230.jpg,neutrophil,barcelona,True
128,6770,8377,barcelona/eosinophil/EO_938003.jpg,eosinophil,barcelona,True
129,5286,6893,barcelona/eosinophil/EO_828557.jpg,eosinophil,barcelona,True
130,6590,8197,barcelona/eosinophil/EO_343437.jpg,eosinophil,barcelona,True
131,4957,6564,barcelona/eosinophil/EO_554176.jpg,eosinophil,barcelona,True
132,10608,14714,barcelona/band_neutrophil/BNE_464962.jpg,neutrophil,barcelona,True
133,8356,9963,barcelona/segmented_neutrophil/SNE_576927.jpg,neutrophil,barcelona,True
134,8672,10279,barcelona/erythroblast/ERB_592966.jpg,erythroblast,barcelona,True
135,4445,6052,barcelona/eosinophil/EO_786462.jpg,eosinophil,barcelona,True
136,8948,10555,barcelona/erythroblast/ERB_84511.jpg,erythroblast,barcelona,True
137,4112,5719,barcelona/eosinophil/EO_608347.jpg,eosinophil,barcelona,True
138,5656,7263,barcelona/eosinophil/EO_23571.jpg,eosinophil,barcelona,True
139,4807,6414,barcelona/eosinophil/EO_948738.jpg,eosinophil,barcelona,True
140,7587,9194,barcelona/segmented_neutrophil/SNE_767595.jpg,neutrophil,barcelona,True
141,9189,10796,barcelona/erythroblast/ERB_752263.jpg,erythroblast,barcelona,True
142,7993,9600,barcelona/segmented_neutrophil/SNE_483814.jpg,neutrophil,barcelona,True
143,1975,3582,barcelona/monocyte/MO_973825.jpg,monocyte,barcelona,True
144,7960,9567,barcelona/segmented_neutrophil/SNE_922279.jpg,neutrophil,barcelona,True
145,11648,15754,barcelona/band_neutrophil/BNE_424457.jpg,neutrophil,barcelona,True
146,9292,10899,barcelona/erythroblast/ERB_326317.jpg,erythroblast,barcelona,True
147,9185,10792,barcelona/erythroblast/ERB_424014.jpg,erythroblast,barcelona,True
148,8050,9657,barcelona/segmented_neutrophil/SNE_466618.jpg,neutrophil,barcelona,True
149,6845,8452,barcelona/eosinophil/EO_135534.jpg,eosinophil,barcelona,True
150,376,968,barcelona/lymphocyte/LY_324792.jpg,lymphocyte,barcelona,True
151,1190,1782,barcelona/lymphocyte/LY_310881.jpg,lymphocyte,barcelona,True
152,6904,8511,barcelona/eosinophil/EO_403452.jpg,eosinophil,barcelona,True
153,4452,6059,barcelona/eosinophil/EO_112172.jpg,eosinophil,barcelona,True
154,9146,10753,barcelona/erythroblast/ERB_762169.jpg,erythroblast,barcelona,True
155,4887,6494,barcelona/eosinophil/EO_728605.jpg,eosinophil,barcelona,True
156,2501,4108,barcelona/monocyte/MO_371068.jpg,monocyte,barcelona,True
157,5280,6887,barcelona/eosinophil/EO_80804.jpg,eosinophil,barcelona,True
158,8087,9694,barcelona/segmented_neutrophil/SNE_987578.jpg,neutrophil,barcelona,True
159,9788,11395,barcelona/erythroblast/ERB_797906.jpg,erythroblast,barcelona,True
160,8523,10130,barcelona/segmented_neutrophil/SNE_861933.jpg,neutrophil,barcelona,True
161,6838,8445,barcelona/eosinophil/EO_489018.jpg,eosinophil,barcelona,True
162,7167,8774,barcelona/segmented_neutrophil/SNE_227560.jpg,neutrophil,barcelona,True
163,7395,9002,barcelona/segmented_neutrophil/SNE_37089.jpg,neutrophil,barcelona,True
164,4970,6577,barcelona/eosinophil/EO_534414.jpg,eosinophil,barcelona,True
165,2115,3722,barcelona/monocyte/MO_325431.jpg,monocyte,barcelona,True
166,8618,10225,barcelona/neutrophil/NEUTROPHIL_409124.jpg,neutrophil,barcelona,True
167,11127,15233,barcelona/band_neutrophil/BNE_389385.jpg,neutrophil,barcelona,True
168,9552,11159,barcelona/erythroblast/ERB_479284.jpg,erythroblast,barcelona,True
169,7020,8627,barcelona/segmented_neutrophil/SNE_761180.jpg,neutrophil,barcelona,True
170,11730,15836,barcelona/band_neutrophil/BNE_388799.jpg,neutrophil,barcelona,True
171,6764,8371,barcelona/eosinophil/EO_151527.jpg,eosinophil,barcelona,True
172,6474,8081,barcelona/eosinophil/EO_21910.jpg,eosinophil,barcelona,True
173,485,1077,barcelona/lymphocyte/LY_628843.jpg,lymphocyte,barcelona,True
174,6695,8302,barcelona/eosinophil/EO_322937.jpg,eosinophil,barcelona,True
175,4528,6135,barcelona/eosinophil/EO_325473.jpg,eosinophil,barcelona,True
176,11053,15159,barcelona/band_neutrophil/BNE_947464.jpg,neutrophil,barcelona,True
177,8524,10131,barcelona/segmented_neutrophil/SNE_91516.jpg,neutrophil,barcelona,True
178,6602,8209,barcelona/eosinophil/EO_67753.jpg,eosinophil,barcelona,True
179,6785,8392,barcelona/eosinophil/EO_140611.jpg,eosinophil,barcelona,True
180,6348,7955,barcelona/eosinophil/EO_143764.jpg,eosinophil,barcelona,True
181,443,1035,barcelona/lymphocyte/LY_272765.jpg,lymphocyte,barcelona,True
182,10906,15012,barcelona/band_neutrophil/BNE_999232.jpg,neutrophil,barcelona,True
183,1470,3077,barcelona/monocyte/MO_80450.jpg,monocyte,barcelona,True
184,4803,6410,barcelona/eosinophil/EO_234166.jpg,eosinophil,barcelona,True
185,9650,11257,barcelona/erythroblast/ERB_768908.jpg,erythroblast,barcelona,True
186,6677,8284,barcelona/eosinophil/EO_16004.jpg,eosinophil,barcelona,True
187,6579,8186,barcelona/eosinophil/EO_180811.jpg,eosinophil,barcelona,True
188,4100,5707,barcelona/eosinophil/EO_838548.jpg,eosinophil,barcelona,True
189,4177,5784,barcelona/eosinophil/EO_824437.jpg,eosinophil,barcelona,True
190,11447,15553,barcelona/band_neutrophil/BNE_495973.jpg,neutrophil,barcelona,True
191,652,1244,barcelona/lymphocyte/LY_678409.jpg,lymphocyte,barcelona,True
192,9263,10870,barcelona/erythroblast/ERB_21736.jpg,erythroblast,barcelona,True
193,8004,9611,barcelona/segmented_neutrophil/SNE_465184.jpg,neutrophil,barcelona,True
194,10898,15004,barcelona/band_neutrophil/BNE_291790.jpg,neutrophil,barcelona,True
195,8751,10358,barcelona/erythroblast/ERB_422942.jpg,erythroblast,barcelona,True
196,4824,6431,barcelona/eosinophil/EO_815051.jpg,eosinophil,barcelona,True
197,3,595,barcelona/lymphocyte/LY_783503.jpg,lymphocyte,barcelona,True
198,6718,8325,barcelona/eosinophil/EO_457864.jpg,eosinophil,barcelona,True
199,4016,5623,barcelona/eosinophil/EO_591060.jpg,eosinophil,barcelona,True
