,Unnamed: 0,index,name,label,dataset,is_valid
39,2501,244706,bccd/NEUTROPHIL/_8_1761.jpeg,neutrophil,bccd,False
40,2810,245015,bccd/NEUTROPHIL/_19_3214.jpeg,neutrophil,bccd,False
41,2205,244410,bccd/NEUTROPHIL/_34_8574.jpeg,neutrophil,bccd,False
42,2995,245200,bccd/NEUTROPHIL/_2_3044.jpeg,neutrophil,bccd,False
43,2612,244817,bccd/NEUTROPHIL/_80_6039.jpeg,neutrophil,bccd,False
44,890,243095,bccd/NEUTROPHIL/_110_1302.jpeg,neutrophil,bccd,False
45,1862,244067,bccd/NEUTROPHIL/_67_7596.jpeg,neutrophil,bccd,False
46,51,242256,bccd/NEUTROPHIL/_64_3980.jpeg,neutrophil,bccd,False
47,1898,244103,bccd/NEUTROPHIL/_45_4113.jpeg,neutrophil,bccd,False
48,2603,244808,bccd/NEUTROPHIL/_79_868.jpeg,neutrophil,bccd,False
49,1056,243261,bccd/NEUTROPHIL/_40_9160.jpeg,neutrophil,bccd,False
50,4366,246571,bccd/EOSINOPHIL/_72_9741.jpeg,eosinophil,bccd,False
51,5185,247390,bccd/EOSINOPHIL/_15_167.jpeg,eosinophil,bccd,False
52,3943,246148,bccd/EOSINOPHIL/_39_5607.jpeg,eosinophil,bccd,False
53,6102,248307,bccd/EOSINOPHIL/_58_6223.jpeg,eosinophil,bccd,False
54,5820,248025,bccd/EOSINOPHIL/_19_4343.jpeg,eosinophil,bccd,False
55,4738,246943,bccd/EOSINOPHIL/_15_1515.jpeg,eosinophil,bccd,False
56,3381,245586,bccd/EOSINOPHIL/_45_6918.jpeg,eosinophil,bccd,False
57,4545,246750,bccd/EOSINOPHIL/_7_9094.jpeg,eosinophil,bccd,False
58,6024,248229,bccd/EOSINOPHIL/_11_9643.jpeg,eosinophil,bccd,False
59,3516,245721,bccd/EOSINOPHIL/_38_4007.jpeg,eosinophil,bccd,False
60,3580,245785,bccd/EOSINOPHIL/_62_8943.jpeg,eosinophil,bccd,False
61,4055,246260,bccd/EOSINOPHIL/_38_9691.jpeg,eosinophil,bccd,False
62,4464,246669,bccd/EOSINOPHIL/_2_2732.jpeg,eosinophil,bccd,False
63,6162,248367,bccd/EOSINOPHIL/_47_9570.jpeg,eosinophil,bccd,False
64,6104,248309,bccd/EOSINOPHIL/_26_1528.jpeg,eosinophil,bccd,False
65,5371,247576,bccd/EOSINOPHIL/_37_8153.jpeg,eosinophil,bccd,False
66,3429,245634,bccd/EOSINOPHIL/_44_805.jpeg,eosinophil,bccd,False
67,5073,247278,bccd/EOSINOPHIL/_69_2815.jpeg,eosinophil,bccd,False
68,3709,245914,bccd/EOSINOPHIL/_41_7242.jpeg,eosinophil,bccd,False
69,3897,246102,bccd/EOSINOPHIL/_30_4286.jpeg,eosinophil,bccd,False
70,4525,246730,bccd/EOSINOPHIL/_2_3438.jpeg,eosinophil,bccd,False
71,5648,247853,bccd/EOSINOPHIL/_37_3733.jpeg,eosinophil,bccd,False
72,3499,245704,bccd/EOSINOPHIL/_2_7914.jpeg,eosinophil,bccd,False
73,6043,248248,bccd/EOSINOPHIL/_52_9487.jpeg,eosinophil,bccd,False
74,3566,245771,bccd/EOSINOPHIL/_7_3605.jpeg,eosinophil,bccd,False
75,8765,250970,bccd/MONOCYTE/_15_5954.jpeg,monocyte,bccd,False
76,7432,249637,bccd/MONOCYTE/_8_7107.jpeg,monocyte,bccd,False
77,9090,251295,bccd/MONOCYTE/_0_9950.jpeg,monocyte,bccd,False
78,7175,249380,bccd/MONOCYTE/_3_8718.jpeg,monocyte,bccd,False
79,7143,249348,bccd/MONOCYTE/_4_4376.jpeg,monocyte,bccd,False
80,8961,251166,bccd/MONOCYTE/_3_8166.jpeg,monocyte,bccd,False
81,6333,248538,bccd/MONOCYTE/_1_3936.jpeg,monocyte,bccd,False
82,8755,250960,bccd/MONOCYTE/_3_5170.jpeg,monocyte,bccd,False
83,9103,251308,bccd/MONOCYTE/_12_9321.jpeg,monocyte,bccd,False
84,7593,249798,bccd/MONOCYTE/_3_5703.jpeg,monocyte,bccd,False
85,6340,248545,bccd/MONOCYTE/_2_5134.jpeg,monocyte,bccd,False
86,8389,250594,bccd/MONOCYTE/_0_6524.jpeg,monocyte,bccd,False
87,6369,248574,bccd/MONOCYTE/_9_5341.jpeg,monocyte,bccd,False
88,7113,249318,bccd/MONOCYTE/_1_331.jpeg,monocyte,bccd,False
89,8006,250211,bccd/MONOCYTE/_10_4904.jpeg,monocyte,bccd,False
90,7269,249474,bccd/MONOCYTE/_4_4792.jpeg,monocyte,bccd,False
91,9057,251262,bccd/MONOCYTE/_7_5923.jpeg,monocyte,bccd,False
92,7940,250145,bccd/MONOCYTE/_4_654.jpeg,monocyte,bccd,False
93,7943,250148,bccd/MONOCYTE/_6_4849.jpeg,monocyte,bccd,False
94,7468,249673,bccd/MONOCYTE/_13_9139.jpeg,monocyte,bccd,False
95,8003,250208,bccd/MONOCYTE/_11_2238.jpeg,monocyte,bccd,False
96,7519,249724,bccd/MONOCYTE/_15_1950.jpeg,monocyte,bccd,False
97,8293,250498,bccd/MONOCYTE/_11_5625.jpeg,monocyte,bccd,False
98,9061,251266,bccd/MONOCYTE/_7_9254.jpeg,monocyte,bccd,False
99,7052,249257,bccd/MONOCYTE/_12_8278.jpeg,monocyte,bccd,False
100,5920,248125,bccd/EOSINOPHIL/_7_8409.jpeg,eosinophil,bccd,True
101,8954,251159,bccd/MONOCYTE/_1_7536.jpeg,monocyte,bccd,True
102,4619,246824,bccd/EOSINOPHIL/_8_8456.jpeg,eosinophil,bccd,True
103,5211,247416,bccd/EOSINOPHIL/_53_8305.jpeg,eosinophil,bccd,True
104,9859,252064,bccd/LYMPHOCYTE/_0_2599.jpeg,lymphocyte,bccd,True
105,317,242522,bccd/NEUTROPHIL/_25_2674.jpeg,neutrophil,bccd,True
106,1185,243390,bccd/NEUTROPHIL/_22_6019.jpeg,neutrophil,bccd,True
107,4002,246207,bccd/EOSINOPHIL/_16_2865.jpeg,eosinophil,bccd,True
108,3028,245233,bccd/NEUTROPHIL/_88_4317.jpeg,neutrophil,bccd,True
109,6635,248840,bccd/MONOCYTE/_2_3697.jpeg,monocyte,bccd,True
110,7595,249800,bccd/MONOCYTE/_6_9093.jpeg,monocyte,bccd,True
111,5109,247314,bccd/EOSINOPHIL/_9_8352.jpeg,eosinophil,bccd,True
112,7352,249557,bccd/MONOCYTE/_9_1270.jpeg,monocyte,bccd,True
113,11941,254146,bccd/LYMPHOCYTE/_0_3107.jpeg,lymphocyte,bccd,True
114,6061,248266,bccd/EOSINOPHIL/_34_5672.jpeg,eosinophil,bccd,True
115,10848,253053,bccd/LYMPHOCYTE/_26_972.jpeg,lymphocyte,bccd,True
116,6440,248645,bccd/MONOCYTE/_15_4.jpeg,monocyte,bccd,True
117,9474,251679,bccd/LYMPHOCYTE/_0_9026.jpeg,lymphocyte,bccd,True
118,684,242889,bccd/NEUTROPHIL/_2_3350.jpeg,neutrophil,bccd,True
119,12486,254691,bccd/LYMPHOCYTE/_3_8715.jpeg,lymphocyte,bccd,True
120,10648,252853,bccd/LYMPHOCYTE/_12_5241.jpeg,lymphocyte,bccd,True
121,8089,250294,bccd/MONOCYTE/_3_9102.jpeg,monocyte,bccd,True
122,866,243071,bccd/NEUTROPHIL/_25_9456.jpeg,neutrophil,bccd,True
123,3679,245884,bccd/EOSINOPHIL/_8_6905.jpeg,eosinophil,bccd,True
124,8395,250600,bccd/MONOCYTE/_13_6764.jpeg,monocyte,bccd,True
125,9419,251624,bccd/LYMPHOCYTE/_22_760.jpeg,lymphocyte,bccd,True
126,7330,249535,bccd/MONOCYTE/_1_9703.jpeg,monocyte,bccd,True
127,11022,253227,bccd/LYMPHOCYTE/_19_4722.jpeg,lymphocyte,bccd,True
128,8320,250525,bccd/MONOCYTE/_10_5814.jpeg,monocyte,bccd,True
129,3890,246095,bccd/EOSINOPHIL/_22_6909.jpeg,eosinophil,bccd,True
130,7923,250128,bccd/MONOCYTE/_0_2102.jpeg,monocyte,bccd,True
131,11523,253728,bccd/LYMPHOCYTE/_2_51.jpeg,lymphocyte,bccd,True
132,12301,254506,bccd/LYMPHOCYTE/_6_9651.jpeg,lymphocyte,bccd,True
133,158,242363,bccd/NEUTROPHIL/_111_1463.jpeg,neutrophil,bccd,True
134,11752,253957,bccd/LYMPHOCYTE/_20_1703.jpeg,lymphocyte,bccd,True
135,6684,248889,bccd/MONOCYTE/_11_6240.jpeg,monocyte,bccd,True
136,4019,246224,bccd/EOSINOPHIL/_23_2043.jpeg,eosinophil,bccd,True
137,2843,245048,bccd/NEUTROPHIL/_131_5824.jpeg,neutrophil,bccd,True
138,4856,247061,bccd/EOSINOPHIL/_65_8220.jpeg,eosinophil,bccd,True
139,7550,249755,bccd/MONOCYTE/_2_469.jpeg,monocyte,bccd,True
140,6000,248205,bccd/EOSINOPHIL/_10_8848.jpeg,eosinophil,bccd,True
141,6543,248748,bccd/MONOCYTE/_0_2814.jpeg,monocyte,bccd,True
142,12342,254547,bccd/LYMPHOCYTE/_4_3450.jpeg,lymphocyte,bccd,True
143,7544,249749,bccd/MONOCYTE/_3_7316.jpeg,monocyte,bccd,True
144,5611,247816,bccd/EOSINOPHIL/_12_4896.jpeg,eosinophil,bccd,True
145,8248,250453,bccd/MONOCYTE/_2_3100.jpeg,monocyte,bccd,True
146,7409,249614,bccd/MONOCYTE/_2_3910.jpeg,monocyte,bccd,True
147,5042,247247,bccd/EOSINOPHIL/_34_8960.jpeg,eosinophil,bccd,True
148,3744,245949,bccd/EOSINOPHIL/_29_1828.jpeg,eosinophil,bccd,True
149,4974,247179,bccd/EOSINOPHIL/_63_1253.jpeg,eosinophil,bccd,True
150,10372,252577,bccd/LYMPHOCYTE/_24_4994.jpeg,lymphocyte,bccd,True
151,7064,249269,bccd/MONOCYTE/_0_8981.jpeg,monocyte,bccd,True
152,6179,248384,bccd/EOSINOPHIL/_10_7638.jpeg,eosinophil,bccd,True
153,8593,250798,bccd/MONOCYTE/_14_8968.jpeg,monocyte,bccd,True
154,4310,246515,bccd/EOSINOPHIL/_32_8857.jpeg,eosinophil,bccd,True
155,1907,244112,bccd/NEUTROPHIL/_43_330.jpeg,neutrophil,bccd,True
156,3170,245375,bccd/NEUTROPHIL/_55_392.jpeg,neutrophil,bccd,True
157,6012,248217,bccd/EOSINOPHIL/_59_1708.jpeg,eosinophil,bccd,True
158,8565,250770,bccd/MONOCYTE/_11_5776.jpeg,monocyte,bccd,True
159,6972,249177,bccd/MONOCYTE/_13_7562.jpeg,monocyte,bccd,True
160,9389,251594,bccd/MONOCYTE/_14_8974.jpeg,monocyte,bccd,True
161,986,243191,bccd/NEUTROPHIL/_22_9328.jpeg,neutrophil,bccd,True
162,3158,245363,bccd/NEUTROPHIL/_130_4499.jpeg,neutrophil,bccd,True
163,2579,244784,bccd/NEUTROPHIL/_66_1388.jpeg,neutrophil,bccd,True
164,3282,245487,bccd/EOSINOPHIL/_10_4000.jpeg,eosinophil,bccd,True
165,4129,246334,bccd/EOSINOPHIL/_13_7074.jpeg,eosinophil,bccd,True
166,5935,248140,bccd/EOSINOPHIL/_14_7233.jpeg,eosinophil,bccd,True
167,1235,243440,bccd/NEUTROPHIL/_4_3721.jpeg,neutrophil,bccd,True
168,863,243068,bccd/NEUTROPHIL/_19_1523.jpeg,neutrophil,bccd,True
169,2071,244276,bccd/NEUTROPHIL/_102_1698.jpeg,neutrophil,bccd,True
170,4994,247199,bccd/EOSINOPHIL/_54_6660.jpeg,eosinophil,bccd,True
171,11072,253277,bccd/LYMPHOCYTE/_18_8797.jpeg,lymphocyte,bccd,True
172,8680,250885,bccd/MONOCYTE/_9_3130.jpeg,monocyte,bccd,True
173,11680,253885,bccd/LYMPHOCYTE/_7_833.jpeg,lymphocyte,bccd,True
174,1356,243561,bccd/NEUTROPHIL/_55_6357.jpeg,neutrophil,bccd,True
175,10585,252790,bccd/LYMPHOCYTE/_20_5051.jpeg,lymphocyte,bccd,True
176,9846,252051,bccd/LYMPHOCYTE/_15_3294.jpeg,lymphocyte,bccd,True
177,1601,243806,bccd/NEUTROPHIL/_27_195.jpeg,neutrophil,bccd,True
178,6020,248225,bccd/EOSINOPHIL/_16_6113.jpeg,eosinophil,bccd,True
179,1452,243657,bccd/NEUTROPHIL/_89_2263.jpeg,neutrophil,bccd,True
180,5338,247543,bccd/EOSINOPHIL/_44_9430.jpeg,eosinophil,bccd,True
181,10857,253062,bccd/LYMPHOCYTE/_23_7258.jpeg,lymphocyte,bccd,True
182,2110,244315,bccd/NEUTROPHIL/_12_1980.jpeg,neutrophil,bccd,True
183,12010,254215,bccd/LYMPHOCYTE/_16_5506.jpeg,lymphocyte,bccd,True
184,10255,252460,bccd/LYMPHOCYTE/_21_1717.jpeg,lymphocyte,bccd,True
185,6916,249121,bccd/MONOCYTE/_0_1276.jpeg,monocyte,bccd,True
186,4524,246729,bccd/EOSINOPHIL/_40_937.jpeg,eosinophil,bccd,True
187,5665,247870,bccd/EOSINOPHIL/_49_6633.jpeg,eosinophil,bccd,True
188,1082,243287,bccd/NEUTROPHIL/_101_227.jpeg,neutrophil,bccd,True
189,2186,244391,bccd/NEUTROPHIL/_80_4835.jpeg,neutrophil,bccd,True
190,7718,249923,bccd/MONOCYTE/_5_3294.jpeg,monocyte,bccd,True
191,8564,250769,bccd/MONOCYTE/_1_845.jpeg,monocyte,bccd,True
192,4712,246917,bccd/EOSINOPHIL/_9_4593.jpeg,eosinophil,bccd,True
193,3005,245210,bccd/NEUTROPHIL/_102_4769.jpeg,neutrophil,bccd,True
194,8164,250369,bccd/MONOCYTE/_10_7740.jpeg,monocyte,bccd,True
195,12447,254652,bccd/LYMPHOCYTE/_11_7021.jpeg,lymphocyte,bccd,True
196,10845,253050,bccd/LYMPHOCYTE/_2_6702.jpeg,lymphocyte,bccd,True
197,10636,252841,bccd/LYMPHOCYTE/_1_6867.jpeg,lymphocyte,bccd,True
198,5122,247327,bccd/EOSINOPHIL/_71_8919.jpeg,eosinophil,bccd,True
199,5300,247505,bccd/EOSINOPHIL/_4_1767.jpeg,eosinophil,bccd,True
